Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000164404,GDF9,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000164405,UQCRQ,5.878268342410809,0.9985216176619716,1.2184349312866224e-13,2.9060162165445473,-0.9967206705824958,1.2293123054843416e-12,3.3083487115401415,-0.655389716514202,1.0
ENSG00000164406,LEAP2,0.003417597873494657,-0.9991598570910973,0.48159561566512754,0.00704488779768375,1.1890265239520508,0.4389894878160744,0.0,1.8177248734314322,1.0
ENSG00000072364,AFF4,0.18455028516871147,-0.0828052816847622,0.8441754871444314,0.1954956363857241,0.08949085040113625,0.8424140111236813,0.1866247991125208,0.09393466801295958,1.0
ENSG00000272023,AC010240.3,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000155329,ZCCHC10,0.2876478210191336,0.6655168762682293,0.004446456482658732,0.16907730714441002,-0.7563009429375214,0.0020226250612929092,0.2884201440829867,0.21346181675134002,1.0
ENSG00000286408,AC113410.4,0.007404795392571756,-0.2621942629248908,0.9584141824695465,0.008806109747104688,0.4520609297858442,0.9578259505892756,0.0,1.0292289786251443,1.0
ENSG00000170606,HSPA4,0.37308776785650005,0.7232182008520629,0.0002966541931279007,0.21134663393051253,-0.8096954351781098,0.00010812685869842954,0.3562837073966306,0.13667526851889988,1.0
ENSG00000053108,FSTL4,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000113583,C5orf15,0.4459965224910527,0.47907146867494044,0.017995877231456216,0.3134975069969269,-0.4963669001414188,0.01956293716523835,0.3732495982250416,-0.10917463564429908,1.0
ENSG00000213585,VDAC1,1.5208310537051222,1.1172178628491114,1.6947415493241893e-13,0.6428460115386423,-1.2324372444862262,9.899056748866322e-15,1.2554759213024127,-0.06198089285085545,1.0
ENSG00000271737,AC008608.2,0.030188781215869466,1.1003758164598176,0.06529203662544304,0.0140897755953675,-0.9105091495988633,0.13994261171374098,0.0,-0.6770398183181454,1.0
ENSG00000081059,TCF7,0.013100791848396184,-3.0081486403183524,3.930898215768264e-18,0.11271820476294,2.889466242093142,4.3469148604790145e-17,0.06786356331364393,1.1396529683187948,1.0
ENSG00000113558,SKP1,2.2858033777223428,0.8478023031108063,2.5292836326018425e-09,1.2680798035830751,-0.8295763274659964,2.3498312764918142e-08,1.2894077029592348,-0.6649009579709835,1.0
ENSG00000113575,PPP2CA,0.423212536667755,0.054572126846692326,0.920396612737209,0.4174096020127622,-0.004376073063086405,1.0,0.3053860349113977,-0.4130253207069232,1.0
ENSG00000006837,CDKL3,0.015948790076308398,1.0514662159788708,0.2343752866434582,0.00704488779768375,-0.8615995491179174,0.3102144639755236,0.0,0.2327623727102761,1.0
ENSG00000119048,UBE2B,0.423212536667755,0.306379277257232,0.14716561980404774,0.3328709484405572,-0.3425308285085866,0.11399152578944977,0.4241472707102746,0.11186293935806368,1.0
ENSG00000237190,CDKN2AIPNL,0.24151024972695573,0.8544149239849648,0.00014021055609381232,0.12856920230772845,-0.8809648739848486,0.00018476932627424806,0.16965890828410984,-0.2234138213620538,1.0
ENSG00000251169,LINC01843,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000043143,JADE2,0.2437886483092855,-0.0884810009928707,0.8098967809879535,0.2430486290200894,-0.02997281620043557,1.0,0.4071813798818636,0.7738077569012258,1.0
ENSG00000152700,SAR1B,0.17942388835846948,-0.3507309375265484,0.14581308316571215,0.23248129732356376,0.3765889611253992,0.12079118894501198,0.1866247991125208,0.054764070732281844,1.0
ENSG00000113615,SEC24A,0.07746555179921222,-1.375239288072978,1.4260655752280025e-09,0.2007793022339869,1.300774881604506,2.239398813372415e-08,0.2035906899409318,1.0060526562590502,1.0
ENSG00000164615,CAMLG,0.2249918600050649,0.35035406946816483,0.16596237539315142,0.1725997510432519,-0.36861537076959383,0.1633607481332139,0.2035906899409318,0.02922897862514473,1.0
ENSG00000145833,DDX46,0.1560703028895893,-0.12276586225046415,0.7587049740882205,0.16907730714441002,0.11954808425731622,0.7771181752043586,0.16965890828410984,0.20131273408522388,1.0
ENSG00000181904,C5orf24,0.28593902208238625,0.2324400628515364,0.36840603699955127,0.23776496317182658,-0.2604516206558227,0.31666496407827066,0.2884201440829867,0.12966887974617314,1.0
ENSG00000113621,TXNDC15,0.19480307878919542,-0.310449431532112,0.19505285447785037,0.24128740707066845,0.30319754387136166,0.2231296921452675,0.23752247159775378,0.27715649206872994,1.0
ENSG00000132570,PCBD2,0.04556797164659542,0.39583169998598855,0.45751705650917185,0.02994077314015594,-0.5650125835730968,0.25824508074127095,0.06786356331364393,0.9843747428408838,1.0
ENSG00000152705,CATSPER3,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000069011,PITX1,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000113648,H2AFY,0.6054844232541366,-0.08394027728811682,0.7316467974391679,0.649890899336326,0.10648700123541144,0.6511073351373694,0.5598743973375624,-0.12020356094307638,1.0
ENSG00000270021,AC026691.1,0.0022783985823297713,0.8373414106260242,0.7607230072013563,0.0,-0.6474747437650699,0.7703368985346503,0.0,2.9552283971813678,1.0
ENSG00000255833,TIFAB,0.0011391992911648856,-1.4845866842613384,0.45456062506163936,0.003522443898841875,1.6744533511222928,0.4072995669422038,0.0,2.9552283971813678,1.0
ENSG00000145824,CXCL14,0.0,-3.0695491849824945,0.17983102042797267,0.0017612219494209376,1.6744533511222919,0.6110027521974525,0.016965890828410983,5.2771564920687295,0.9659319193333278
ENSG00000120708,TGFBI,0.08145274931828932,-2.6897011141659517,4.161072154673256e-51,0.5618298018652791,2.710979227147406,1.5161797173661978e-51,0.2035906899409318,0.1227278269495855,1.0
ENSG00000164621,SMAD5-AS1,0.003417597873494657,-0.2621942629248908,1.0,0.0017612219494209376,-0.3255466488777081,0.8927792357749493,0.016965890828410983,3.2771564920687295,1.0
ENSG00000113658,SMAD5,0.1332863170662916,0.07000216741629828,0.9469818177954064,0.12328553645946563,-0.10653686693591169,0.8391541588064577,0.15269301745569885,0.3464191545058437,1.0
ENSG00000249803,AC112178.1,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000152377,SPOCK1,0.04613757129217787,-0.48458668426133933,0.4828889602046638,0.06516521212857469,0.5129899284281758,0.4696032571269141,0.05089767248523295,0.3823387287607871,1.0
ENSG00000146021,KLHL3,0.0022783985823297713,-2.747621090095133,0.0010038416841757203,0.017612219494209377,2.548922469038433,0.002553214800895484,0.016965890828410983,2.3702658964602117,1.0
ENSG00000177733,HNRNPA0,0.631686006950929,-0.0012379201668283324,1.0,0.6058603506008026,-0.0774884506167054,0.8361473765466423,0.8822263230773711,0.4992653927123347,1.0
ENSG00000250159,AC106791.1,0.0,-3.4845866842613384,0.06220330089333774,0.0017612219494209376,1.0894908504011358,0.7523084604592295,0.033931781656821966,5.862118992789886,0.5871633153840197
ENSG00000120729,MYOT,0.0022783985823297713,0.8373414106260242,0.7607230072013563,0.0,-0.6474747437650699,0.7703368985346503,0.0,2.9552283971813678,1.0
ENSG00000078795,PKD2L2,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000031003,FAM13B,0.09512314081226794,0.23530539654592575,0.7227167974274094,0.06340399017915375,-0.6238879234474544,0.20184332558527765,0.23752247159775378,1.511621745705753,0.854866017203039
ENSG00000112981,NME5,0.035315178026111456,1.3227682377962653,0.01873177374350138,0.012328553645946564,-1.3255466488777081,0.02193737227850005,0.016965890828410983,0.14787347512376314,1.0
ENSG00000112983,BRD8,0.15493110359842444,0.03831484832756571,1.0,0.1444201998525169,-0.10532532658288662,0.8575388946528365,0.2035906899409318,0.5059209958177777,1.0
ENSG00000112984,KIF20A,0.13670391493978626,1.1803751385250374,3.7980578703892883e-05,0.05635910238147,-1.2236670348584946,4.5359784903935735e-05,0.08482945414205492,-0.2306381481299664,1.0
ENSG00000094880,CDC23,0.1025279362048397,0.1326161534600252,0.8011790767808726,0.08629987552162595,-0.2515460674339307,0.5696223504053308,0.15269301745569885,0.7535945360117173,1.0
ENSG00000158402,CDC25C,0.03474557838052901,0.4696096261255365,0.4299332778358309,0.02465710729189313,-0.3959359767691062,0.566021219154732,0.016965890828410983,0.029228978625144286,1.0
ENSG00000120709,FAM53C,0.06094716207732138,-0.9776266955414554,0.0004452452302666281,0.12856920230772845,1.102547003226582,7.220574077796057e-05,0.033931781656821966,-0.6377268942933196,1.0
ENSG00000120733,KDM3B,0.09797113904018016,-0.6198140649555621,0.023015374626686656,0.14618142180193783,0.5432088178440395,0.06160778488262338,0.1866247991125208,0.862118992789886,1.0
ENSG00000132563,REEP2,0.009683193974901527,1.6853383171809746,0.14184861757457715,0.0017612219494209376,-1.4954716503200203,0.21018412758043273,0.0,1.0292289786251443,1.0
ENSG00000120738,EGR1,2.0277747382734965,-0.6370758609457883,7.540271024528479e-07,3.2019015040472647,0.6419085036480059,1.345118443202149e-06,2.7145425325457575,0.21495109659381595,1.0
ENSG00000120705,ETF1,0.35599977848902675,0.492549207386924,0.015707212928118493,0.25009351681777314,-0.4921047992216214,0.02151431702731934,0.27145425325457573,-0.22034316740208681,1.0
ENSG00000113013,HSPA9,0.9119290325774909,0.7098606363150424,2.507256159034988e-05,0.535411472623965,-0.758506056153814,1.5399020286455722e-05,0.7634650872784943,-0.09561395578419907,1.0
ENSG00000044115,CTNNA1,0.8743354559690497,0.5267286289664951,0.002944149297329287,0.6023379067019606,-0.5237017082123818,0.00479025562329078,0.6447038514796174,-0.3124226367227961,1.0
ENSG00000253404,AC034243.1,0.010822393266066413,1.2523789099048672,0.1956647781460525,0.003522443898841875,-1.0625122430439138,0.38059934515942345,0.0,0.8177248734314322,1.0
ENSG00000146006,LRRTM2,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000120725,SIL1,0.22157426213157025,-0.5983555592189134,0.005246738202707721,0.3293485045417153,0.5390442313804844,0.018107520744354486,0.3902154890534526,0.6896914841444037,1.0
ENSG00000280987,MATR3,0.002847998227912214,0.10037581645981852,1.0,0.0017612219494209376,0.0894908504011358,1.0,0.0,2.4698015700111258,1.0
ENSG00000281398,SNHG4,0.07006075640664046,0.8257534363508117,0.13447223339802394,0.02994077314015594,-1.1890446489728457,0.02933952853974682,0.11876123579887689,1.1376051396699371,1.0
ENSG00000015479,MATR3,0.0017087989367473284,-2.0695491849824945,0.1815660146319792,0.005283665848262813,1.0894908504011358,0.5035582352761678,0.033931781656821966,4.054764070732282,0.9659319193333278
ENSG00000120727,PAIP2,0.5348540672019138,0.46711775869787986,0.01068951840481231,0.38570760692318534,-0.4555789231965075,0.01808190835205706,0.3902154890534526,-0.31654585821658543,1.0
ENSG00000170482,SLC23A1,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000170476,MZB1,0.2449278476004504,-3.818515084353524,1.4218160385609152e-194,3.6580579889472875,3.6565143007342016,8.797331470683726e-181,1.6117596286990434,0.5697973599878474,1.0
ENSG00000228672,PROB1,0.0017087989367473284,-1.4845866842613384,0.35673107797229736,0.005283665848262813,1.6744533511222919,0.2995209399176527,0.0,2.4698015700111258,1.0
ENSG00000170469,SPATA24,0.007404795392571756,-0.2621942629248908,0.9584141824695465,0.008806109747104688,0.4520609297858442,0.9578259505892756,0.0,1.0292289786251443,1.0
ENSG00000170464,DNAJC18,0.05126396810241985,0.7752804424937718,0.12000321653070489,0.028179551190735,-0.7772426187354,0.14979191517101453,0.033931781656821966,0.12065200638873907,1.0
ENSG00000249751,ECSCR,0.02221438617771527,-2.806514779148701,1.505183652611983e-17,0.1637936412961472,2.7054802467429164,2.1377456521726005e-16,0.1017953449704659,1.0292289786251447,1.0
ENSG00000184584,TMEM173,0.1532223046616771,-0.6651589299031597,0.001642646242957656,0.24657107291893127,0.6744533511222923,0.002092768323703366,0.2035906899409318,0.29811611070437616,1.0
ENSG00000131508,UBE2D2,0.6373820034067534,0.6390717834897495,0.00019661073888661235,0.4174096020127622,-0.584280917277876,0.001250879149618039,0.3223519257398087,-0.8071204184627618,1.0
ENSG00000171604,CXXC5,0.37764456502115956,-0.02243658914437585,1.0,0.3786627191255016,0.0009806805814693842,1.0,0.4241472707102746,0.19787685506641828,1.0
ENSG00000271792,AC008667.4,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000146005,PSD2,0.0011391992911648856,-1.8996241835401824,0.24409798914173086,0.005283665848262813,2.089490850401136,0.20184332558527765,0.0,2.6921939913475734,1.0
ENSG00000158458,NRG2,0.019935987595385497,1.1003758164598176,0.13091455648630618,0.008806109747104688,-0.9105091495988633,0.28787162052342546,0.0,-0.0803955125493534,1.0
ENSG00000245146,MALINC1,0.007974395038154199,2.4223039113471803,0.07813385360233592,0.0,-2.232437244486227,0.08319474290344518,0.0,1.3702658964602117,1.0
ENSG00000185129,PURA,0.10423673514158703,0.18099427666810186,0.8482258742310481,0.09158354136988876,-0.15986861853558132,0.934093694820538,0.08482945414205492,-0.020524056571955107,1.0
ENSG00000182700,IGIP,0.05354236668474962,-0.1626585893739767,0.8254250820193776,0.05988154628031188,0.18902652395204989,0.765775581703935,0.05089767248523295,0.26592923664547596,1.0
ENSG00000254363,AC011379.2,0.0011391992911648856,-1.4845866842613384,0.45456062506163936,0.0017612219494209376,0.6744533511222919,1.0,0.016965890828410983,4.2771564920687295,1.0
ENSG00000120306,CYSTM1,1.0588857411377612,1.4398622827314842,3.686427902411327e-19,0.38218516302434347,-1.439241031701227,1.2345552904506694e-17,0.45807905236709656,-0.9357740867183133,0.9957788730906758
ENSG00000250069,AC011379.1,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000113068,PFDN1,0.383340561476984,0.8785950953830695,6.298679789114914e-06,0.2095854119810916,-0.838616231117078,4.052254891010325e-05,0.1866247991125208,-0.7690580629140926,1.0
ENSG00000113070,HBEGF,0.046707170937760306,-1.4845866842613384,5.56185827847705e-08,0.13385286815599126,1.4655064608507962,1.3525449832119143e-07,0.1017953449704659,0.7716284588419784,1.0
ENSG00000249637,AC008438.1,0.006835195746989314,2.215853033879754,0.11416267595798865,0.0,-2.0259863670188007,0.1877260889816678,0.0,1.5767167739276378,1.0
ENSG00000131503,ANKHD1,0.11391992911648856,-0.46289161316201977,0.08499737240932621,0.1497038657007797,0.3592511194232433,0.22208047717224083,0.22055658076934279,0.9246400773479446,1.0
ENSG00000213523,SRA1,0.3514429813243672,0.4031720511689836,0.05398254206312316,0.26418329241314065,-0.39548093969203624,0.07403928873939998,0.27145425325457573,-0.22034316740208681,1.0
ENSG00000243056,EIF4EBP3,0.05809916384940916,-1.1200142519654834,4.303735793310482e-05,0.13033042425714939,1.148384539454705,3.301530467115068e-05,0.08482945414205492,0.3945134427068888,1.0
ENSG00000113108,APBB3,0.025062384405627483,-1.636589777706389,3.2134926766723344e-06,0.07397132187567938,1.4002783876832976,0.00013550581124425616,0.11876123579887689,1.834212996220002,0.854866017203039
ENSG00000176087,SLC35A4,0.24435824795486796,0.15508170854995207,0.61923347351907,0.22367518757645907,-0.10690636240236717,0.7877870096894434,0.16965890828410984,-0.38494540663400434,1.0
ENSG00000170458,CD14,0.1224639238002252,-2.768618171390173,2.6211009960626974e-52,0.8629987552162595,2.6424890114862136,2.025828212074824e-47,0.5938061789943844,0.9835571202398622,0.854866017203039
ENSG00000131495,NDUFA2,1.6922805470254376,0.47709246944272665,0.0017135687496284194,1.1958697036568167,-0.4931123774460979,0.0018580594248576064,1.4081689387581116,-0.1646020385873943,1.0
ENSG00000113119,TMCO6,0.029619181570287024,0.15587092905152122,0.8640974894153889,0.028179551190735,0.033995737809432214,1.0,0.0,-0.8313679647094387,1.0
ENSG00000113141,IK,0.2620158369679237,0.14486773570583744,0.6430063554178386,0.22367518757645907,-0.23843598510766917,0.39130569084823047,0.3562837073966306,0.536915765869663,1.0
ENSG00000120314,WDR55,0.13214711777512672,-0.4783815347346305,0.06361222825836996,0.18492830468919846,0.47756130207971026,0.07673841102491223,0.16965890828410984,0.3357086744238429,1.0
ENSG00000256453,DND1,0.005126396810241985,-0.7476210900951328,0.5776365351982695,0.008806109747104688,0.9374877569560862,0.5429313805473066,0.0,1.3702658964602117,1.0
ENSG00000170445,HARS,0.2665726341325832,0.15045268892895836,0.6064477320297066,0.24128740707066845,-0.12991152832950004,0.7002844412065675,0.22055658076934279,-0.15866256934661682,1.0
ENSG00000112855,HARS2,0.08259194860945421,0.6608437552602249,0.06691320367407518,0.052836658482628134,-0.5808037041197824,0.13332221152087556,0.033931781656821966,-0.5973126258474113,1.0
ENSG00000146007,ZMAT2,0.22613105929622979,0.19784162589543453,0.49205348890152933,0.19901808028456597,-0.16508197668446156,0.614821911149457,0.16965890828410984,-0.26059137023159407,1.0
ENSG00000204970,PCDHA1,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000255408,PCDHA3,0.0,-2.4845866842613376,0.4299332778358309,0.0,0.6744533511222919,1.0,0.016965890828410983,6.2771564920687295,0.854866017203039
ENSG00000204967,PCDHA4,0.0045567971646595425,1.6853383171809746,0.250513524214249,0.0,-1.4954716503200203,0.39593709915095093,0.0,2.1072314906264173,1.0
ENSG00000204965,PCDHA5,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000081842,PCDHA6,0.0045567971646595425,0.6853383171809746,0.6499830506610254,0.0017612219494209376,-0.4954716503200203,0.8779370369416943,0.0,1.9552283971813678,1.0
ENSG00000204963,PCDHA7,0.005695996455824428,0.9748449343759589,0.48977378911559,0.0017612219494209376,-0.7849782675150054,0.6786872086891449,0.0,1.6921939913475734,1.0
ENSG00000204961,PCDHA9,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000250120,PCDHA10,0.002847998227912214,1.1003758164598185,0.5194804946248048,0.0,-0.9105091495988642,0.7881642721512988,0.0,2.6921939913475734,1.0
ENSG00000239389,PCDHA13,0.0011391992911648856,0.10037581645981852,1.0,0.0,0.0894908504011358,1.0,0.0,3.6921939913475734,1.0
ENSG00000248383,PCDHAC1,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000112852,PCDHB2,0.0005695996455824428,-2.4845866842613384,0.13989455411788768,0.005283665848262813,2.674453351122292,0.11265345857585364,0.0,2.9552283971813678,1.0
ENSG00000113205,PCDHB3,0.02050558724096794,0.1399041806464547,1.0,0.017612219494209377,-0.11404254368399602,1.0,0.016965890828410983,0.7225676403910928,1.0
ENSG00000272108,AC244517.1,0.0022783985823297713,0.8373414106260242,0.7607230072013563,0.0,-0.6474747437650699,0.7703368985346503,0.0,2.9552283971813678,1.0
ENSG00000081818,PCDHB4,0.0005695996455824428,-2.806514779148701,0.05393463309515503,0.00704488779768375,2.9963814460096545,0.04032647152517764,0.0,2.6921939913475734,1.0
ENSG00000113209,PCDHB5,0.023353585468880153,0.7378057370751092,0.30431025485899693,0.010567331696525626,-0.9776233454574008,0.16478984092584117,0.033931781656821966,1.2771564920687295,1.0
ENSG00000113211,PCDHB6,0.0039871975190770995,-0.0695491849824954,1.0,0.003522443898841875,0.25941585184344884,1.0,0.0,1.9552283971813678,1.0
ENSG00000113212,PCDHB7,0.006265596101406871,-0.48458668426133933,0.7789527720075601,0.00704488779768375,0.2959417278685619,0.9601675757254418,0.016965890828410983,2.2771564920687304,1.0
ENSG00000272674,PCDHB16,0.006835195746989314,2.215853033879754,0.11416267595798865,0.0,-2.0259863670188007,0.1877260889816678,0.0,1.5767167739276378,1.0
ENSG00000177839,PCDHB9,0.0039871975190770995,-0.0695491849824954,1.0,0.003522443898841875,0.25941585184344884,1.0,0.0,1.9552283971813678,1.0
ENSG00000120324,PCDHB10,0.015948790076308398,0.20346930942392127,0.881671735651805,0.012328553645946564,-0.23243724448622682,0.8825512333437063,0.016965890828410983,1.1072314906264173,1.0
ENSG00000197479,PCDHB11,0.017087989367473282,1.1476815312381738,0.18139832536190548,0.00704488779768375,-0.9578148643772204,0.24536497999497783,0.0,0.14787347512376314,1.0
ENSG00000120328,PCDHB12,0.0011391992911648856,-0.8996241835401815,1.0,0.0017612219494209376,1.0894908504011358,0.7532062466520498,0.0,3.2771564920687295,1.0
ENSG00000187372,PCDHB13,0.005126396810241985,0.8373414106260242,0.660601762683508,0.0017612219494209376,-0.6474747437650707,0.6693309554152611,0.0,1.8177248734314322,1.0
ENSG00000120327,PCDHB14,0.018796788304220612,0.01791365626784458,1.0,0.019373441443630315,0.17195301059310975,1.0,0.0,-0.2146966042609444,1.0
ENSG00000113248,PCDHB15,0.0005695996455824428,-2.0695491849824945,0.3270908065873675,0.003522443898841875,2.259415851843449,0.2865836270024693,0.0,3.2771564920687295,1.0
ENSG00000178913,TAF7,0.32182379975408015,0.09021595023959561,0.792757549063316,0.30645261919924316,-0.05672989044990784,0.9568175470938446,0.25448836242616474,-0.2542249684475819,1.0
ENSG00000288095,AC005618.4,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000272070,AC005618.1,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000204956,PCDHGA1,0.002847998227912214,-0.48458668426133844,1.0,0.003522443898841875,0.6744533511222928,0.8589604996865406,0.0,2.2771564920687295,1.0
ENSG00000081853,PCDHGA2,0.0039871975190770995,1.5154133157386616,0.37460332294788257,0.0,-1.3255466488777081,0.3928039184539003,0.0,2.2771564920687295,1.0
ENSG00000254245,PCDHGA3,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000262576,PCDHGA4,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
ENSG00000253485,PCDHGA5,0.0,-2.4845866842613376,0.4299332778358309,0.0,0.6744533511222919,1.0,0.016965890828410983,6.2771564920687295,0.854866017203039
ENSG00000253731,PCDHGA6,0.005695996455824428,0.9748449343759589,0.48977378911559,0.0017612219494209376,-0.7849782675150054,0.6786872086891449,0.0,1.6921939913475734,1.0
ENSG00000253537,PCDHGA7,0.0011391992911648856,-0.8996241835401815,1.0,0.0017612219494209376,1.0894908504011358,0.7532062466520498,0.0,3.2771564920687295,1.0
ENSG00000253305,PCDHGB6,0.0,-3.0695491849824945,0.18519319961193847,0.0017612219494209376,1.6744533511222919,0.609360952720947,0.016965890828410983,5.2771564920687295,0.9659319193333278
ENSG00000253846,PCDHGA10,0.0039871975190770995,-0.48458668426133933,0.8977241767107708,0.003522443898841875,0.08949085040113669,1.0,0.016965890828410983,2.9552283971813678,1.0
ENSG00000254122,PCDHGB7,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000253873,PCDHGA11,0.0017087989367473284,-0.48458668426133755,1.0,0.0017612219494209376,0.6744533511222919,1.0,0.0,2.9552283971813678,1.0
ENSG00000240184,PCDHGC3,0.0039871975190770995,-0.0695491849824954,1.0,0.0,-1.6474747437650707,0.2654316155552897,0.033931781656821966,3.8621189927898856,0.854866017203039
ENSG00000131504,DIAPH1,0.14410871033235803,-0.6148430702126801,0.030946008723306582,0.22191396562703813,0.6078556023932689,0.04077826641165311,0.2035906899409318,0.4077406018788743,1.0
ENSG00000171720,HDAC3,0.1691710947379855,0.1647262278698749,0.6430063554178386,0.14794264375135877,-0.18294225343490744,0.6110027521974525,0.16965890828410984,0.15915928267027857,1.0
ENSG00000164620,RELL2,0.017657589013055728,-0.29194160631894306,0.8102394316881392,0.019373441443630315,0.17195301059310975,0.9751431140412378,0.033931781656821966,1.4358542380877877,1.0
ENSG00000197948,FCHSD1,0.04385917270984809,-0.5567364700171744,0.195582357421987,0.05812032433089094,0.35252525623493014,0.5269810077451099,0.11876123579887689,1.4827406257186246,0.9659319193333278
ENSG00000120318,ARAP3,0.08145274931828932,0.39993609831872456,0.2927191565342223,0.06164276822973282,-0.3552939922717595,0.40451361916683715,0.05089767248523295,-0.206659285195526,1.0
ENSG00000287527,AC005753.3,0.0011391992911648856,-0.8996241835401815,1.0,0.0017612219494209376,1.0894908504011358,0.7532062466520498,0.0,3.2771564920687295,1.0
ENSG00000278925,AC005753.1,0.0,-2.4845866842613376,0.4299332778358309,0.0017612219494209376,2.674453351122292,0.40451361916683715,0.0,4.2771564920687295,1.0
ENSG00000156453,PCDH1,0.07917435073595955,-0.4845866842613389,0.2198407794788791,0.10919576086409814,0.4520609297858442,0.2742990635870886,0.11876123579887689,0.6189450093169357,1.0
ENSG00000287726,AC005740.5,0.005126396810241985,0.8373414106260242,0.660601762683508,0.0017612219494209376,-0.6474747437650707,0.6693309554152611,0.0,1.8177248734314322,1.0
ENSG00000081791,DELE1,0.194233479143613,0.0506227812627178,0.9958077896062766,0.18316708273977753,-0.08297634560362965,0.8868232145991569,0.22055658076934279,0.28361151420602937,1.0
ENSG00000113555,PCDH12,0.0011391992911648856,-5.0695491849824945,2.502560077521641e-16,0.06164276822973282,5.259415851843449,1.2730484599857131e-17,0.0,0.029228978625144286,1.0
ENSG00000271871,AC005740.4,0.0005695996455824428,-1.4845866842613376,0.6427017274827324,0.0,0.0894908504011358,1.0,0.016965890828410983,5.2771564920687295,0.9659319193333278
ENSG00000013561,RNF14,0.15493110359842444,0.520707615408174,0.055324446569862046,0.10567331696525627,-0.5240923282597878,0.06789412147526937,0.11876123579887689,-0.10222187500253188,1.0
ENSG00000113552,GNPDA1,0.3223933993996626,0.7678004773729465,0.00016525414184180166,0.18316708273977753,-0.7936954846161142,0.0002131287640851459,0.23752247159775378,-0.20612186852293513,1.0
ENSG00000131507,NDFIP1,0.5092220831507038,0.13133262901026244,0.5969165177363255,0.4649625946471275,-0.12432103985648435,0.6447335948918184,0.45807905236709656,-0.09415343688013733,1.0
ENSG00000187678,SPRY4,0.3827709618314016,0.33244718231322956,0.11561250001782054,0.3029301753004013,-0.323460321629242,0.14640904208960254,0.3053860349113977,-0.19772352565723117,1.0
ENSG00000231185,SPRY4-AS1,0.006835195746989314,2.215853033879754,0.11416267595798865,0.0,-2.0259863670188007,0.1877260889816678,0.0,1.5767167739276378,1.0
ENSG00000113578,FGF1,0.06949115676105802,0.457927821077901,0.26269331850046634,0.03874688288726063,-0.8463788121791485,0.034906782497220054,0.15269301745569885,1.4191754969411585,0.854866017203039
ENSG00000261757,AC005592.1,0.0005695996455824428,-0.48458668426133755,1.0,0.0,0.6744533511222919,1.0,0.0,4.2771564920687295,1.0
