Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000197674,OR51C1P,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000182070,OR52A1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000244734,HBB,2.2213754703933843,2.213790198212011,4.072038869177773e-28,0.47812760216918315,-2.213790198212011,4.072038869177773e-28
ENSG00000223609,HBD,0.00992423888485503,2.361843019176818,0.04930504658038121,0.0016875091841265287,-2.361843019176818,0.04930504658038121
ENSG00000196565,HBG2,0.001654039814142505,0.9695255963980571,0.7460442281585734,0.0011250061227510192,-0.9695255963980571,0.7460442281585734
ENSG00000239920,AC104389.5,0.001654039814142505,1.5544880971192132,0.6309268503187934,0.0005625030613755096,-1.5544880971192132,0.6309268503187934
ENSG00000175518,UBQLNL,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000121236,TRIM6,0.008270199070712525,3.1394505978403693,0.017277430383564656,0.0005625030613755096,-3.1394505978403693,0.017277430383564656
ENSG00000258659,TRIM34,0.018194437955567556,0.5544880971192132,0.5271759881568566,0.01293757041163672,-0.5544880971192132,0.5271759881568566
ENSG00000132256,TRIM5,0.0975883490344078,0.39528950226995985,0.30688654357509015,0.07481290716294278,-0.39528950226995985,0.30688654357509015
ENSG00000132274,TRIM22,0.2580302110062308,1.942218250402322,3.315821484817994e-19,0.06693786430368565,-1.942218250402322,3.315821484817994e-19
ENSG00000267940,AC022762.2,0.001654039814142505,-0.7674399977681485,0.6613572108042779,0.005062527552379586,0.7674399977681485,0.6613572108042779
